2000;08;07;20;00;21.87;63.00;0.00;10.00;186.01
2000;08;07;21;00;19.81;68.00;0.00;0.00;44.50
2000;08;07;22;00;18.96;72.00;0.00;0.00;0.00
2000;08;07;23;00;17.96;77.00;0.00;0.00;0.00
2000;08;08;00;00;17.11;81.00;0.00;0.00;0.00
2000;08;08;01;00;16.31;86.00;0.00;6.60;0.00
2000;08;08;02;00;15.45;91.00;0.00;12.00;0.00
2000;08;08;03;00;14.61;96.00;0.00;30.00;0.00
2000;08;08;04;00;14.10;99.00;0.00;32.00;0.00
2000;08;08;05;00;13.74;100.00;0.00;72.00;0.00
2000;08;08;06;00;13.47;98.00;0.00;42.00;0.00
2000;08;08;07;00;14.13;95.00;0.00;35.00;24.03
2000;08;08;08;00;16.41;86.00;0.00;17.00;168.21
2000;08;08;09;00;19.41;76.00;0.00;13.50;327.52
2000;08;08;10;00;21.63;66.00;0.00;94.00;453.90
2000;08;08;11;00;22.78;61.00;0.00;100.00;521.54
2000;08;08;12;00;23.79;58.00;0.00;100.00;605.20
2000;08;08;13;00;24.40;55.00;0.00;100.00;647.92
2000;08;08;14;00;24.68;54.00;0.00;100.00;600.75
2000;08;08;15;00;24.61;54.00;0.00;100.00;465.47
2000;08;08;16;00;24.03;57.00;0.20;100.00;336.42
2000;08;08;17;00;23.09;62.00;0.30;100.00;255.43
2000;08;08;18;00;22.00;70.00;0.30;100.00;133.50
2000;08;08;19;00;21.71;73.00;0.10;100.00;118.37
2000;08;08;20;00;20.99;75.00;0.00;100.00;87.22
2000;08;08;21;00;20.20;79.00;0.00;100.00;21.36
2000;08;08;22;00;19.92;80.00;0.00;100.00;0.00
2000;08;08;23;00;19.58;81.00;0.00;100.00;0.00
2000;08;09;00;00;19.20;83.00;0.00;100.00;0.00
2000;08;09;01;00;18.81;84.00;0.00;100.00;0.00
2000;08;09;02;00;18.45;86.00;0.00;100.00;0.00
2000;08;09;03;00;18.17;88.00;0.00;100.00;0.00
2000;08;09;04;00;17.93;89.00;0.00;100.00;0.00
2000;08;09;05;00;17.74;90.00;0.00;100.00;0.00
2000;08;09;06;00;17.45;91.00;0.00;100.00;0.00
2000;08;09;07;00;17.64;92.00;0.00;67.00;24.03
2000;08;09;08;00;19.48;86.00;0.00;6.00;165.54
2000;08;09;09;00;21.26;77.00;0.00;0.00;323.07
2000;08;09;10;00;22.74;67.00;0.00;0.00;469.92
2000;08;09;11;00;23.77;62.00;0.00;10.00;601.64
2000;08;09;12;00;24.56;57.00;0.00;10.00;671.06
2000;08;09;13;00;25.26;53.00;0.00;10.00;731.58
2000;08;09;14;00;24.92;52.00;0.00;63.00;606.98
2000;08;09;15;00;25.01;50.00;0.00;63.00;488.61
2000;08;09;16;00;25.33;47.00;0.00;46.00;489.50
2000;08;09;17;00;25.68;46.00;0.00;10.00;551.80
2000;08;09;18;00;25.32;46.00;0.00;10.00;328.41
2000;08;09;19;00;24.89;47.00;0.00;10.00;329.30
2000;08;09;20;00;24.44;59.00;0.00;100.00;177.11
2000;08;09;21;00;22.75;60.00;0.00;43.00;47.17
2000;08;09;22;00;21.50;66.00;0.00;0.00;0.00
2000;08;09;23;00;20.37;71.00;0.00;0.00;0.00
2000;08;10;00;00;19.13;77.00;0.00;0.00;0.00
2000;08;10;01;00;18.00;84.00;0.00;0.30;0.00
2000;08;10;02;00;17.09;89.00;0.00;7.20;0.00
2000;08;10;03;00;16.26;95.00;0.00;7.80;0.00
2000;08;10;04;00;15.51;99.00;0.00;1.50;0.00
2000;08;10;05;00;14.74;95.00;0.00;18.00;0.00
2000;08;10;06;00;13.99;97.00;0.00;31.00;0.00
2000;08;10;07;00;14.55;96.00;0.00;34.00;18.69
2000;08;10;08;00;17.42;86.00;0.00;22.00;152.19
2000;08;10;09;00;20.88;76.00;0.00;0.00;313.28
2000;08;10;10;00;23.82;66.00;0.00;0.00;468.14
2000;08;10;11;00;25.52;57.00;0.00;10.00;576.72
2000;08;10;12;00;26.65;48.00;0.00;4.20;674.62
2000;08;10;13;00;27.62;45.00;0.00;0.00;772.52
2000;08;10;14;00;28.32;42.00;0.00;3.90;799.22
2000;08;10;15;00;28.92;40.00;0.00;30.00;773.41
2000;08;10;16;00;29.19;39.00;0.00;30.00;683.52
2000;08;10;17;00;29.43;38.00;0.00;2.70;610.54
2000;08;10;18;00;29.26;38.00;0.00;0.00;501.96
2000;08;10;19;00;28.68;40.00;0.00;0.00;347.99
2000;08;10;20;00;25.88;53.00;0.00;0.00;187.79
2000;08;10;21;00;24.13;53.00;0.00;0.00;38.27
2000;08;10;22;00;22.80;58.00;0.00;0.00;0.00
2000;08;10;23;00;21.16;64.00;0.00;0.00;0.00
2000;08;11;00;00;19.88;70.00;0.00;0.00;0.00
2000;08;11;01;00;18.83;75.00;0.00;0.00;0.00
2000;08;11;02;00;17.89;79.00;0.00;0.00;0.00
2000;08;11;03;00;17.07;84.00;0.00;0.00;0.00
2000;08;11;04;00;16.31;88.00;0.00;0.00;0.00
2000;08;11;05;00;15.60;92.00;0.00;0.00;0.00
2000;08;11;06;00;14.83;96.00;0.00;0.00;0.00
2000;08;11;07;00;14.79;95.00;0.00;0.00;17.80
2000;08;11;08;00;17.92;83.00;0.00;0.00;152.19
2000;08;11;09;00;22.16;69.00;0.00;0.00;315.95
2000;08;11;10;00;25.10;59.00;0.00;0.00;473.48
2000;08;11;11;00;26.92;51.00;0.00;0.00;612.32
2000;08;11;12;00;28.02;43.00;0.00;0.00;718.23
2000;08;11;13;00;28.96;39.00;0.00;0.00;789.43
2000;08;11;14;00;29.65;38.00;0.00;0.00;816.13
2000;08;11;15;00;30.10;35.00;0.00;10.00;759.17
2000;08;11;16;00;30.46;33.00;0.00;0.00;698.65
2000;08;11;17;00;30.48;32.00;0.00;0.00;631.90
2000;08;11;18;00;30.18;32.00;0.00;0.00;500.18
2000;08;11;19;00;29.56;35.00;0.00;0.00;346.21
2000;08;11;20;00;27.51;50.00;0.00;0.00;178.89
2000;08;11;21;00;25.60;49.00;0.00;0.00;35.60
2000;08;11;22;00;24.03;55.00;0.00;0.00;0.00
2000;08;11;23;00;22.54;61.00;0.00;0.00;0.00
2000;08;12;00;00;21.12;68.00;0.00;0.00;0.00
2000;08;12;01;00;19.89;74.00;0.00;0.00;0.00
2000;08;12;02;00;18.76;80.00;0.00;0.00;0.00
2000;08;12;03;00;17.73;85.00;0.00;0.00;0.00
2000;08;12;04;00;16.88;90.00;0.00;0.00;0.00
2000;08;12;05;00;16.05;94.00;0.00;0.00;0.00
2000;08;12;06;00;15.33;97.00;0.00;0.00;0.00
2000;08;12;07;00;15.27;96.00;0.00;0.00;16.02
2000;08;12;08;00;18.51;82.00;0.00;0.00;147.74
2000;08;12;09;00;22.60;70.00;0.00;0.00;311.50
2000;08;12;10;00;25.47;59.00;0.00;0.00;469.03
2000;08;12;11;00;27.44;51.00;0.00;10.00;606.98
2000;08;12;12;00;28.57;42.00;0.00;10.00;667.50
2000;08;12;13;00;29.43;35.00;0.00;0.00;770.74
2000;08;12;14;00;29.94;34.00;0.00;0.00;810.79
2000;08;12;15;00;30.30;33.00;0.00;0.00;792.99
2000;08;12;16;00;30.39;33.00;0.00;0.00;730.69
2000;08;12;17;00;30.29;32.00;0.00;0.00;629.23
2000;08;12;18;00;29.91;32.00;0.00;0.00;498.40
2000;08;12;19;00;29.20;35.00;0.00;0.00;343.54
